lag_ps,Li_MSD_A2
5.210000000000000142e+01,9.743503989554532785e-01
5.220000000000000284e+01,9.756204001495237810e-01
5.230000000000000426e+01,9.770504285652390486e-01
5.240000000000000568e+01,9.773147141289569850e-01
5.250000000000000000e+01,9.772046049869591577e-01
5.260000000000000142e+01,9.798634162692322347e-01
5.270000000000000284e+01,9.788095611664839879e-01
5.280000000000000426e+01,9.803282758966249677e-01
5.290000000000000568e+01,9.810885427762712219e-01
5.300000000000000000e+01,9.842668179137586959e-01
5.310000000000000142e+01,9.855110629161064617e-01
5.320000000000000284e+01,9.882271879280202231e-01
5.330000000000000426e+01,9.897710388301866891e-01
5.340000000000000568e+01,9.906329434370498843e-01
5.350000000000000000e+01,9.908179353159617397e-01
5.360000000000000142e+01,9.901386191032552908e-01
5.370000000000000284e+01,9.896775656183625092e-01
5.380000000000000426e+01,9.887927520632913136e-01
5.390000000000000568e+01,9.872715090883378286e-01
5.400000000000000000e+01,9.860812983726172654e-01
5.410000000000000142e+01,9.859298010114351252e-01
5.420000000000000284e+01,9.837253898182185541e-01
5.430000000000000426e+01,9.820275320364899585e-01
5.440000000000000568e+01,9.802144349746815255e-01
5.450000000000000000e+01,9.811261594024305310e-01
5.460000000000000142e+01,9.817121089096142450e-01
5.470000000000000284e+01,9.820408281949978280e-01
5.480000000000000426e+01,9.831732708504848928e-01
5.490000000000000568e+01,9.833405969392955415e-01
5.500000000000000000e+01,9.849626415891810094e-01
5.510000000000000142e+01,9.841891895906454968e-01
5.520000000000000284e+01,9.842617478038064860e-01
5.530000000000000426e+01,9.831564036017765851e-01
5.540000000000000568e+01,9.818859119871229391e-01
5.550000000000000000e+01,9.815171510917821696e-01
5.560000000000000142e+01,9.825056471312975104e-01
5.570000000000000284e+01,9.820102265751387005e-01
5.580000000000000426e+01,9.826938042086278413e-01
5.590000000000000568e+01,9.834162423874680536e-01
5.600000000000000000e+01,9.816522724044552950e-01
5.610000000000000142e+01,9.803769480304901363e-01
5.620000000000000284e+01,9.791645450291054376e-01
5.630000000000000426e+01,9.783102528262744846e-01
5.640000000000000568e+01,9.782115431185939292e-01
5.650000000000000000e+01,9.789850017687135031e-01
5.660000000000000142e+01,9.785674316196614209e-01
5.670000000000000284e+01,9.789361320924626630e-01
5.680000000000000426e+01,9.799482209040895064e-01
5.690000000000000568e+01,9.803706470502790982e-01
5.700000000000000000e+01,9.802519497395545400e-01
5.710000000000000142e+01,9.790687465964965641e-01
5.720000000000000284e+01,9.801756677847131005e-01
5.730000000000000426e+01,9.809893610969305788e-01
5.740000000000000568e+01,9.825298649097489179e-01
5.750000000000000000e+01,9.831788118623661088e-01
5.760000000000000142e+01,9.836327896363931123e-01
5.770000000000000284e+01,9.837262841548873871e-01
